user_id,item_id,rating,title
795,3,2,Four Rooms (1995)
6,170,4,Cinema Paradiso (1988)
6,223,4,Sling Blade (1996)
874,321,3,Mother (1996)
757,155,2,Dirty Dancing (1987)
757,101,4,Heavy Metal (1981)
833,1071,3,Party Girl (1995)
524,1041,2,Forget Paris (1995)
454,66,4,While You Were Sleeping (1995)
711,52,5,"Madness of King George, The (1994)"
812,748,5,"Saint, The (1997)"
406,132,5,"Wizard of Oz, The (1939)"
567,297,3,Ulee's Gold (1997)
655,1267,2,Clockers (1995)
763,73,3,Maverick (1994)
435,820,1,Space Jam (1996)
474,434,4,Forbidden Planet (1956)
798,1283,4,Out to Sea (1997)
896,458,1,Nixon (1995)
749,24,2,Rumble in the Bronx (1995)
570,289,1,Evita (1996)
276,575,2,City Slickers II: The Legend of Curly's Gold (1994)
530,196,5,Dead Poets Society (1989)
896,48,4,Hoop Dreams (1994)
233,435,5,Butch Cassidy and the Sundance Kid (1969)
197,947,2,"Big Blue, The (Grand bleu, Le) (1988)"
757,658,2,Pump Up the Volume (1990)
543,174,4,Raiders of the Lost Ark (1981)
801,326,4,G.I. Jane (1997)
561,1478,3,Dead Presidents (1995)
887,279,5,Once Upon a Time... When We Were Colored (1995)
659,88,2,Sleepless in Seattle (1993)
897,478,3,"Philadelphia Story, The (1940)"
715,405,3,Mission: Impossible (1996)
234,204,2,Back to the Future (1985)
727,196,4,Dead Poets Society (1989)
650,662,3,Somewhere in Time (1980)
881,88,3,Sleepless in Seattle (1993)
826,432,3,Fantasia (1940)
567,109,2,Mystery Science Theater 3000: The Movie (1996)
792,129,4,Bound (1996)
387,181,4,Return of the Jedi (1983)
505,1063,3,"Little Princess, A (1995)"
854,333,3,"Game, The (1997)"
479,66,3,While You Were Sleeping (1995)
317,678,2,Volcano (1997)
887,200,1,"Shining, The (1980)"
303,21,2,Muppet Treasure Island (1996)
226,513,3,"Third Man, The (1949)"
850,172,5,"Empire Strikes Back, The (1980)"
726,1059,5,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
689,295,1,Breakdown (1997)
682,135,4,2001: A Space Odyssey (1968)
846,723,2,Boys on the Side (1995)
826,53,5,Natural Born Killers (1994)
798,862,3,Jingle All the Way (1996)
830,181,5,Return of the Jedi (1983)
758,1007,5,Waiting for Guffman (1996)
881,642,4,"Grifters, The (1990)"
761,476,2,"First Wives Club, The (1996)"
894,1016,3,Con Air (1997)
846,748,3,"Saint, The (1997)"
833,403,1,Batman (1989)
751,1101,1,Six Degrees of Separation (1993)
322,505,4,Dial M for Murder (1954)
868,651,5,Glory (1989)
263,199,5,"Bridge on the River Kwai, The (1957)"
280,550,2,Die Hard: With a Vengeance (1995)
795,153,3,"Fish Called Wanda, A (1988)"
387,477,1,Matilda (1996)
437,145,1,"Lawnmower Man, The (1992)"
491,319,1,Everyone Says I Love You (1996)
468,297,4,Ulee's Gold (1997)
729,288,2,Scream (1996)
409,505,5,Dial M for Murder (1954)
501,411,4,"Nutty Professor, The (1996)"
188,174,5,Raiders of the Lost Ark (1981)
815,713,4,Othello (1995)
378,89,4,Blade Runner (1982)
627,68,4,"Crow, The (1994)"
870,52,2,"Madness of King George, The (1994)"
406,606,3,All About Eve (1950)
659,97,5,Dances with Wolves (1990)
608,603,5,Rear Window (1954)
798,79,4,"Fugitive, The (1993)"
459,873,4,Picture Perfect (1997)
201,1056,2,Cronos (1992)
580,1,3,Toy Story (1995)
892,73,3,Maverick (1994)
864,349,4,Hard Rain (1998)
794,1,4,Toy Story (1995)
468,153,5,"Fish Called Wanda, A (1988)"
840,513,5,"Third Man, The (1949)"
551,570,4,Wyatt Earp (1994)
715,79,5,"Fugitive, The (1993)"
896,684,4,In the Line of Fire (1993)
506,186,4,"Blues Brothers, The (1980)"
535,223,5,Sling Blade (1996)
907,619,2,Extreme Measures (1996)
758,864,4,My Fellow Americans (1996)
543,515,4,"Boot, Das (1981)"
655,644,3,"Thin Blue Line, The (1988)"
896,713,2,Othello (1995)
804,143,3,"Sound of Music, The (1965)"
795,581,4,Kalifornia (1993)
823,286,5,"English Patient, The (1996)"
757,570,3,Wyatt Earp (1994)
759,1,5,Toy Story (1995)
293,429,4,"Day the Earth Stood Still, The (1951)"
706,742,2,Ransom (1996)
181,410,1,Kingpin (1996)
596,149,3,Jude (1996)
639,549,2,Rob Roy (1995)
561,780,1,Dumb & Dumber (1994)
737,173,4,"Princess Bride, The (1987)"
836,659,5,Arsenic and Old Lace (1944)
174,132,2,"Wizard of Oz, The (1939)"
890,172,5,"Empire Strikes Back, The (1980)"
468,318,5,Schindler's List (1993)
738,88,3,Sleepless in Seattle (1993)
405,755,2,Jumanji (1995)
796,474,2,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
875,171,5,Delicatessen (1991)
648,219,4,"Nightmare on Elm Street, A (1984)"
792,696,3,City Hall (1996)
902,258,3,Contact (1997)
672,280,2,Up Close and Personal (1996)
643,42,4,Clerks (1994)
735,286,5,"English Patient, The (1996)"
629,300,4,Air Force One (1997)
500,735,4,Philadelphia (1993)
896,318,4,Schindler's List (1993)
661,219,2,"Nightmare on Elm Street, A (1984)"
699,98,4,"Silence of the Lambs, The (1991)"
82,125,3,Phenomenon (1996)
855,60,3,Three Colors: Blue (1993)
312,648,5,"Quiet Man, The (1952)"
268,186,3,"Blues Brothers, The (1980)"
344,22,3,Braveheart (1995)
763,56,5,Pulp Fiction (1994)
830,202,5,Groundhog Day (1993)
648,780,1,Dumb & Dumber (1994)
851,932,3,First Kid (1996)
634,322,3,Murder at 1600 (1997)
645,772,3,Kids (1995)
222,255,3,My Best Friend's Wedding (1997)
567,679,4,Conan the Barbarian (1981)
533,132,5,"Wizard of Oz, The (1939)"
738,474,4,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
427,286,4,"English Patient, The (1996)"
537,380,2,Star Trek: Generations (1994)
796,38,5,"Net, The (1995)"
741,403,5,Batman (1989)
859,762,5,Beautiful Girls (1996)
533,88,4,Sleepless in Seattle (1993)
628,338,5,Bean (1997)
894,638,3,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
201,733,3,Go Fish (1994)
532,79,5,"Fugitive, The (1993)"
821,318,5,Schindler's List (1993)
637,225,3,101 Dalmatians (1996)
897,127,5,"Godfather, The (1972)"
293,235,3,Mars Attacks! (1996)
880,243,2,Jungle2Jungle (1997)
4,324,5,Lost Highway (1997)
766,662,3,Somewhere in Time (1980)
595,336,2,Playing God (1997)
334,275,4,Sense and Sensibility (1995)
497,590,2,Hellraiser: Bloodline (1996)
750,879,4,"Peacemaker, The (1997)"
891,591,4,Primal Fear (1996)
293,100,4,Fargo (1996)
841,323,3,Dante's Peak (1997)
486,678,1,Volcano (1997)
815,393,4,Mrs. Doubtfire (1993)
414,340,4,Boogie Nights (1997)
682,246,5,Chasing Amy (1997)
621,395,4,Robin Hood: Men in Tights (1993)
617,269,1,"Full Monty, The (1997)"
514,191,5,Amadeus (1984)
898,288,4,Scream (1996)
187,186,4,"Blues Brothers, The (1980)"
877,640,2,"Cook the Thief His Wife & Her Lover, The (1989)"
903,100,5,Fargo (1996)
901,1049,3,House Arrest (1996)
503,226,5,Die Hard 2 (1990)
584,25,3,"Birdcage, The (1996)"
734,318,5,Schindler's List (1993)
788,1273,3,Color of Night (1994)
655,301,2,In & Out (1997)
872,932,4,First Kid (1996)
692,1012,1,Private Parts (1997)
765,971,4,Mediterraneo (1991)
18,52,5,"Madness of King George, The (1994)"
846,540,2,Money Train (1995)
895,597,2,Eraser (1996)
18,716,5,Home for the Holidays (1995)
758,185,4,Psycho (1960)
507,597,5,Eraser (1996)
109,11,4,Seven (Se7en) (1995)
663,183,4,Alien (1979)
397,748,2,"Saint, The (1997)"
690,121,3,Independence Day (ID4) (1996)
751,538,4,Anastasia (1997)
271,539,1,Mouse Hunt (1997)
402,116,3,Cold Comfort Farm (1995)
270,603,5,Rear Window (1954)
456,1081,4,Curdled (1996)
553,1126,4,"Old Man and the Sea, The (1958)"
896,325,1,Crash (1996)
635,237,3,Jerry Maguire (1996)
603,176,2,Aliens (1986)
601,8,3,Babe (1995)
618,65,3,What's Eating Gilbert Grape (1993)
85,64,5,"Shawshank Redemption, The (1994)"
782,338,2,Bean (1997)
705,225,4,101 Dalmatians (1996)
515,347,3,Wag the Dog (1997)
868,176,4,Aliens (1986)
524,228,3,Star Trek: The Wrath of Khan (1982)
907,100,5,Fargo (1996)
682,26,3,"Brothers McMullen, The (1995)"
540,20,4,Angels and Insects (1995)
276,531,4,Shine (1996)
645,65,4,What's Eating Gilbert Grape (1993)
868,202,3,Groundhog Day (1993)
741,281,2,"River Wild, The (1994)"
497,790,2,Tommy Boy (1995)
826,174,5,Raiders of the Lost Ark (1981)
221,578,4,Demolition Man (1993)
524,1101,4,Six Degrees of Separation (1993)
655,1100,3,What Happened Was... (1994)
222,654,3,Chinatown (1974)
11,748,1,"Saint, The (1997)"
862,11,4,Seven (Se7en) (1995)
889,1134,4,Get on the Bus (1996)
500,245,2,"Devil's Own, The (1997)"
454,468,3,Rudy (1993)
669,133,4,Gone with the Wind (1939)
442,150,4,Swingers (1996)
880,182,5,GoodFellas (1990)
789,294,3,Liar Liar (1997)
896,789,2,Swimming with Sharks (1995)
621,240,4,Beavis and Butt-head Do America (1996)
871,275,3,Sense and Sensibility (1995)
807,374,3,Mighty Morphin Power Rangers: The Movie (1995)
75,988,2,"Beautician and the Beast, The (1997)"
697,455,4,Jackie Chan's First Strike (1996)
429,672,2,Candyman (1992)
312,143,4,"Sound of Music, The (1965)"
769,1028,3,Grumpier Old Men (1995)
453,354,4,"Wedding Singer, The (1998)"
655,171,2,Delicatessen (1991)
642,473,1,James and the Giant Peach (1996)
165,127,4,"Godfather, The (1972)"
374,762,5,Beautiful Girls (1996)
716,520,4,"Great Escape, The (1963)"
758,452,3,Jaws 2 (1978)
314,710,3,Better Off Dead... (1985)
416,938,3,"Smile Like Yours, A (1997)"
430,148,2,"Ghost and the Darkness, The (1996)"
707,962,2,Ruby in Paradise (1993)
292,150,4,Swingers (1996)
49,455,1,Jackie Chan's First Strike (1996)
328,1021,3,8 1/2 (1963)
87,804,3,Jimmy Hollywood (1994)
559,195,3,"Terminator, The (1984)"
21,628,3,Sleepers (1996)
370,525,4,"Big Sleep, The (1946)"
778,180,4,Apocalypse Now (1979)
193,286,4,"English Patient, The (1996)"
411,1,4,Toy Story (1995)
752,327,5,Cop Land (1997)
655,356,3,"Client, The (1994)"
726,310,4,"Rainmaker, The (1997)"
262,369,2,Black Sheep (1996)
864,98,5,"Silence of the Lambs, The (1991)"
870,17,4,From Dusk Till Dawn (1996)
246,227,4,Star Trek VI: The Undiscovered Country (1991)
493,174,3,Raiders of the Lost Ark (1981)
752,1294,3,Ayn Rand: A Sense of Life (1997)
568,512,1,Wings of Desire (1987)
661,172,5,"Empire Strikes Back, The (1980)"
747,482,5,Some Like It Hot (1959)
94,568,3,Speed (1994)
416,1077,1,Love and a .45 (1994)
790,17,2,From Dusk Till Dawn (1996)
845,269,4,"Full Monty, The (1997)"
906,121,4,Independence Day (ID4) (1996)
863,1038,1,Switchback (1997)
793,250,4,"Fifth Element, The (1997)"
882,815,2,One Fine Day (1996)
788,471,3,Courage Under Fire (1996)
98,988,1,"Beautician and the Beast, The (1997)"
144,174,5,Raiders of the Lost Ark (1981)
805,93,5,Welcome to the Dollhouse (1995)
601,455,4,Jackie Chan's First Strike (1996)
409,100,5,Fargo (1996)
435,655,2,Stand by Me (1986)
804,558,3,Heavenly Creatures (1994)
872,1,3,Toy Story (1995)
551,596,5,"Hunchback of Notre Dame, The (1996)"
774,431,4,Highlander (1986)
778,56,3,Pulp Fiction (1994)
181,108,1,Kids in the Hall: Brain Candy (1996)
537,607,4,Rebecca (1940)
889,382,2,"Adventures of Priscilla, Queen of the Desert, The (1994)"
178,51,4,Legends of the Fall (1994)
753,23,2,Taxi Driver (1976)
868,474,4,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
634,116,3,Cold Comfort Farm (1995)
903,318,5,Schindler's List (1993)
643,679,3,Conan the Barbarian (1981)
200,230,5,Star Trek IV: The Voyage Home (1986)
704,344,4,"Apostle, The (1997)"
621,161,3,Top Gun (1986)
640,313,5,Titanic (1997)
758,959,3,Dazed and Confused (1993)
639,381,2,Muriel's Wedding (1994)
407,844,2,Freeway (1996)
181,1011,1,2 Days in the Valley (1996)
814,219,4,"Nightmare on Elm Street, A (1984)"
892,127,5,"Godfather, The (1972)"
437,559,3,Interview with the Vampire (1994)
449,251,3,Shall We Dance? (1996)
642,679,2,Conan the Barbarian (1981)
7,70,1,Four Weddings and a Funeral (1994)
805,180,3,Apocalypse Now (1979)
586,1249,3,For Love or Money (1993)
263,28,3,Apollo 13 (1995)
659,174,4,Raiders of the Lost Ark (1981)
393,333,4,"Game, The (1997)"
165,187,3,"Godfather: Part II, The (1974)"
232,589,3,"Wild Bunch, The (1969)"
896,159,2,Basic Instinct (1992)
840,747,4,Benny & Joon (1993)
755,881,1,Money Talks (1997)
802,7,5,Twelve Monkeys (1995)
711,393,4,Mrs. Doubtfire (1993)
894,288,3,Scream (1996)
251,845,4,That Thing You Do! (1996)
611,324,3,Lost Highway (1997)
113,292,3,Rosewood (1997)
653,56,5,Pulp Fiction (1994)
275,181,4,Return of the Jedi (1983)
548,525,5,"Big Sleep, The (1946)"
486,742,2,Ransom (1996)
843,831,4,Escape from L.A. (1996)
479,204,4,Back to the Future (1985)
870,51,2,Legends of the Fall (1994)
319,301,4,In & Out (1997)
748,56,4,Pulp Fiction (1994)
660,83,3,Much Ado About Nothing (1993)
897,227,3,Star Trek VI: The Undiscovered Country (1991)
526,333,3,"Game, The (1997)"
885,866,3,Michael (1996)
346,188,4,Full Metal Jacket (1987)
733,302,4,L.A. Confidential (1997)
807,101,4,Heavy Metal (1981)
887,1136,5,Ghosts of Mississippi (1996)
758,567,4,Wes Craven's New Nightmare (1994)
840,884,5,Year of the Horse (1997)
711,423,3,E.T. the Extra-Terrestrial (1982)
798,825,3,"Arrival, The (1996)"
904,97,4,Dances with Wolves (1990)
684,178,4,12 Angry Men (1957)
864,294,4,Liar Liar (1997)
521,12,5,"Usual Suspects, The (1995)"
824,304,3,Fly Away Home (1996)
524,1421,5,My Crazy Life (Mi vida loca) (1993)
372,164,4,"Abyss, The (1989)"
836,288,1,Scream (1996)
497,432,3,Fantasia (1940)
751,945,3,Charade (1963)
665,472,3,Dragonheart (1996)
537,958,2,To Live (Huozhe) (1994)
803,311,5,"Wings of the Dove, The (1997)"
239,209,5,This Is Spinal Tap (1984)
835,179,5,"Clockwork Orange, A (1971)"
870,559,2,Interview with the Vampire (1994)
781,180,4,Apocalypse Now (1979)
875,133,4,Gone with the Wind (1939)
668,252,2,"Lost World: Jurassic Park, The (1997)"
671,79,2,"Fugitive, The (1993)"
407,186,4,"Blues Brothers, The (1980)"
887,473,4,James and the Giant Peach (1996)
863,258,5,Contact (1997)
608,86,5,"Remains of the Day, The (1993)"
757,121,2,Independence Day (ID4) (1996)
456,1134,4,Get on the Bus (1996)
840,210,3,Indiana Jones and the Last Crusade (1989)
178,781,4,French Kiss (1995)
854,591,2,Primal Fear (1996)
835,237,4,Jerry Maguire (1996)
648,104,1,Theodore Rex (1995)
881,98,5,"Silence of the Lambs, The (1991)"
742,50,4,Star Wars (1977)
499,886,4,"Life Less Ordinary, A (1997)"
646,332,3,Kiss the Girls (1997)
881,97,3,Dances with Wolves (1990)
804,624,2,"Three Caballeros, The (1945)"
60,484,5,"Maltese Falcon, The (1941)"
571,357,4,One Flew Over the Cuckoo's Nest (1975)
632,11,4,Seven (Se7en) (1995)
634,595,4,"Fan, The (1996)"
336,781,3,French Kiss (1995)
326,195,4,"Terminator, The (1984)"
896,186,4,"Blues Brothers, The (1980)"
456,1240,3,Ghost in the Shell (Kokaku kidotai) (1995)
774,98,4,"Silence of the Lambs, The (1991)"
539,603,4,Rear Window (1954)
469,507,5,"Streetcar Named Desire, A (1951)"
512,286,5,"English Patient, The (1996)"
831,331,4,"Edge, The (1997)"
889,56,5,Pulp Fiction (1994)
654,137,4,Big Night (1996)
308,472,2,Dragonheart (1996)
849,588,5,Beauty and the Beast (1991)
833,647,4,Ran (1985)
758,1019,4,"Die xue shuang xiong (Killer, The) (1989)"
716,99,5,Snow White and the Seven Dwarfs (1937)
880,252,2,"Lost World: Jurassic Park, The (1997)"
350,98,4,"Silence of the Lambs, The (1991)"
815,188,3,Full Metal Jacket (1987)
883,1045,5,Fearless (1993)
900,458,2,Nixon (1995)
805,95,3,Aladdin (1992)
650,603,4,Rear Window (1954)
455,291,3,Absolute Power (1997)
577,405,3,Mission: Impossible (1996)
450,435,4,Butch Cassidy and the Sundance Kid (1969)
200,9,4,Dead Man Walking (1995)
666,482,4,Some Like It Hot (1959)
559,587,4,"Hour of the Pig, The (1993)"
898,319,5,Everyone Says I Love You (1996)
188,510,3,"Magnificent Seven, The (1954)"
201,1174,5,Caught (1996)
608,262,3,In the Company of Men (1997)
334,689,3,"Jackal, The (1997)"
561,1170,3,Spanking the Monkey (1994)
31,306,3,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"
416,323,3,Dante's Peak (1997)
820,301,2,In & Out (1997)
230,431,3,Highlander (1986)
406,582,4,"Piano, The (1993)"
527,1101,4,Six Degrees of Separation (1993)
334,186,3,"Blues Brothers, The (1980)"
250,55,5,"Professional, The (1994)"
882,8,5,Babe (1995)
279,1244,3,Metro (1997)
459,1038,4,Switchback (1997)
406,485,3,My Fair Lady (1964)
387,583,4,Romeo Is Bleeding (1993)
749,576,3,Cliffhanger (1993)
756,111,4,"Truth About Cats & Dogs, The (1996)"
796,684,5,In the Line of Fire (1993)
727,411,3,"Nutty Professor, The (1996)"
766,217,4,Bram Stoker's Dracula (1992)
618,164,3,"Abyss, The (1989)"
823,423,5,E.T. the Extra-Terrestrial (1982)
701,689,3,"Jackal, The (1997)"
521,89,3,Blade Runner (1982)
537,1445,3,Ladybird Ladybird (1994)
864,951,3,"Indian in the Cupboard, The (1995)"
535,198,4,Nikita (La Femme Nikita) (1990)
607,707,4,Enchanted April (1991)
826,588,4,Beauty and the Beast (1991)
268,550,2,Die Hard: With a Vengeance (1995)
268,940,2,Airheads (1994)
387,435,3,Butch Cassidy and the Sundance Kid (1969)
711,747,4,Benny & Joon (1993)
259,39,4,Strange Days (1995)
798,321,3,Mother (1996)
592,1067,5,Bottle Rocket (1996)
840,153,3,"Fish Called Wanda, A (1988)"
484,419,4,Mary Poppins (1964)
703,25,3,"Birdcage, The (1996)"
472,175,5,Brazil (1985)
332,827,4,Daylight (1996)
886,1324,2,Loaded (1994)
363,393,4,Mrs. Doubtfire (1993)
379,428,4,Harold and Maude (1971)
585,52,3,"Madness of King George, The (1994)"
782,260,2,Event Horizon (1997)
868,615,4,"39 Steps, The (1935)"
760,204,4,Back to the Future (1985)
659,185,4,Psycho (1960)
13,274,3,Sabrina (1995)
823,159,3,Basic Instinct (1992)
379,529,4,My Life as a Dog (Mitt liv som hund) (1985)
557,197,5,"Graduate, The (1967)"
664,531,2,Shine (1996)
399,223,3,Sling Blade (1996)
524,818,3,Girl 6 (1996)
892,604,5,It Happened One Night (1934)
381,1115,4,Twelfth Night (1996)
908,56,4,Pulp Fiction (1994)
831,328,3,Conspiracy Theory (1997)
735,298,4,Face/Off (1997)
534,748,4,"Saint, The (1997)"
889,211,4,M*A*S*H (1970)
361,186,3,"Blues Brothers, The (1980)"
780,657,3,"Manchurian Candidate, The (1962)"
345,137,4,Big Night (1996)
588,550,3,Die Hard: With a Vengeance (1995)
311,726,3,Fluke (1995)
684,282,4,"Time to Kill, A (1996)"
828,52,3,"Madness of King George, The (1994)"
395,186,5,"Blues Brothers, The (1980)"
886,17,4,From Dusk Till Dawn (1996)
309,286,4,"English Patient, The (1996)"
811,323,5,Dante's Peak (1997)
796,1037,2,Grease 2 (1982)
442,436,3,"American Werewolf in London, An (1981)"
378,928,2,"Craft, The (1996)"
653,200,4,"Shining, The (1980)"
159,866,5,Michael (1996)
758,414,4,My Favorite Year (1982)
903,994,3,"Last Time I Committed Suicide, The (1997)"
437,253,1,"Pillow Book, The (1995)"
884,179,5,"Clockwork Orange, A (1971)"
702,538,4,Anastasia (1997)
744,657,5,"Manchurian Candidate, The (1962)"
454,136,3,Mr. Smith Goes to Washington (1939)
673,301,3,In & Out (1997)
95,419,4,Mary Poppins (1964)
717,890,1,Mortal Kombat: Annihilation (1997)
645,616,3,Night of the Living Dead (1968)
821,234,5,Jaws (1975)
613,1315,4,Inventing the Abbotts (1997)
456,208,4,Young Frankenstein (1974)
881,924,3,White Squall (1996)
774,795,1,Richie Rich (1994)
694,673,4,Cape Fear (1962)
655,1041,3,Forget Paris (1995)
464,264,4,Mimic (1997)
829,14,2,"Postino, Il (1994)"
256,322,4,Murder at 1600 (1997)
796,720,4,First Knight (1995)
354,168,5,Monty Python and the Holy Grail (1974)
747,287,4,Marvin's Room (1996)
682,631,3,"Crying Game, The (1992)"
472,79,5,"Fugitive, The (1993)"
334,529,5,My Life as a Dog (Mitt liv som hund) (1985)
417,228,3,Star Trek: The Wrath of Khan (1982)
569,294,2,Liar Liar (1997)
850,969,5,Winnie the Pooh and the Blustery Day (1968)
804,133,3,Gone with the Wind (1939)
610,318,5,Schindler's List (1993)
840,213,4,"Room with a View, A (1986)"
405,1076,2,"Pagemaster, The (1994)"
377,258,4,Contact (1997)
663,655,4,Stand by Me (1986)
13,511,5,Lawrence of Arabia (1962)
180,191,4,Amadeus (1984)
804,559,3,Interview with the Vampire (1994)
845,1463,1,"Boys, Les (1997)"
733,282,3,"Time to Kill, A (1996)"
558,283,3,Emma (1996)
495,179,5,"Clockwork Orange, A (1971)"
719,79,4,"Fugitive, The (1993)"
800,257,4,Men in Black (1997)
686,527,3,Gandhi (1982)
554,289,4,Evita (1996)
727,1303,2,"Getaway, The (1994)"
429,8,3,Babe (1995)
805,934,1,"Preacher's Wife, The (1996)"
538,318,5,Schindler's List (1993)
876,178,4,12 Angry Men (1957)
39,339,3,Mad City (1997)
181,1171,1,Wild Reeds (1994)
493,118,4,Twister (1996)
626,323,1,Dante's Peak (1997)
889,568,3,Speed (1994)
311,942,5,What's Love Got to Do with It (1993)
880,280,2,Up Close and Personal (1996)
233,168,5,Monty Python and the Holy Grail (1974)
379,419,4,Mary Poppins (1964)
783,887,5,Eve's Bayou (1997)
788,519,4,"Treasure of the Sierra Madre, The (1948)"
916,467,3,"Bronx Tale, A (1993)"
798,239,4,Sneakers (1992)
782,539,3,Mouse Hunt (1997)
823,184,3,Army of Darkness (1993)
663,180,4,Apocalypse Now (1979)
421,218,4,Cape Fear (1991)
838,111,4,"Truth About Cats & Dogs, The (1996)"
813,358,3,Spawn (1997)
486,1609,3,B*A*P*S (1997)
332,255,4,My Best Friend's Wedding (1997)
659,1297,2,Love Affair (1994)
450,748,4,"Saint, The (1997)"
617,174,1,Raiders of the Lost Ark (1981)
847,168,4,Monty Python and the Holy Grail (1974)
642,156,1,Reservoir Dogs (1992)
711,114,5,Wallace & Gromit: The Best of Aardman Animation (1996)
634,475,5,Trainspotting (1996)
771,403,4,Batman (1989)
896,82,3,Jurassic Park (1993)
821,1,5,Toy Story (1995)
912,238,4,Raising Arizona (1987)
881,81,3,"Hudsucker Proxy, The (1994)"
505,495,3,Around the World in 80 Days (1956)
56,114,4,Wallace & Gromit: The Best of Aardman Animation (1996)
883,20,4,Angels and Insects (1995)
912,1041,4,Forget Paris (1995)
776,196,3,Dead Poets Society (1989)
870,1041,2,Forget Paris (1995)
566,387,4,"Age of Innocence, The (1993)"
806,433,4,Heathers (1989)
506,271,4,Starship Troopers (1997)
504,717,4,"Juror, The (1996)"
887,210,5,Indiana Jones and the Last Crusade (1989)
371,185,3,Psycho (1960)
539,269,5,"Full Monty, The (1997)"
716,546,1,Broken Arrow (1996)
357,150,4,Swingers (1996)
847,410,1,Kingpin (1996)
885,596,4,"Hunchback of Notre Dame, The (1996)"
747,631,5,"Crying Game, The (1992)"
896,144,4,Die Hard (1988)
300,687,2,McHale's Navy (1997)
880,347,5,Wag the Dog (1997)
390,9,5,Dead Man Walking (1995)
624,1,4,Toy Story (1995)
479,8,5,Babe (1995)
407,216,4,When Harry Met Sally... (1989)
629,55,4,"Professional, The (1994)"
875,582,5,"Piano, The (1993)"
847,176,3,Aliens (1986)
312,419,3,Mary Poppins (1964)
699,21,3,Muppet Treasure Island (1996)
890,324,4,Lost Highway (1997)
18,714,4,Carrington (1995)
749,160,3,Glengarry Glen Ross (1992)
894,221,4,Breaking the Waves (1996)
868,122,3,"Cable Guy, The (1996)"
468,529,3,My Life as a Dog (Mitt liv som hund) (1985)
398,1041,3,Forget Paris (1995)
412,357,4,One Flew Over the Cuckoo's Nest (1975)
870,92,4,True Romance (1993)
102,1052,2,Dracula: Dead and Loving It (1995)
894,1142,4,When We Were Kings (1996)
862,175,5,Brazil (1985)
880,1002,3,"Pest, The (1997)"
548,628,2,Sleepers (1996)
840,203,5,Unforgiven (1992)
825,14,3,"Postino, Il (1994)"
532,633,5,"Christmas Carol, A (1938)"
636,813,5,"Celluloid Closet, The (1995)"
456,1020,4,Gaslight (1944)
532,480,5,North by Northwest (1959)
655,8,3,Babe (1995)
434,476,4,"First Wives Club, The (1996)"
434,288,5,Scream (1996)
759,121,5,Independence Day (ID4) (1996)
320,238,4,Raising Arizona (1987)
882,117,4,"Rock, The (1996)"
90,171,2,Delicatessen (1991)
839,285,5,Secrets & Lies (1996)
707,517,3,Manhattan (1979)
821,70,4,Four Weddings and a Funeral (1994)
758,569,3,Wolf (1994)
894,328,4,Conspiracy Theory (1997)
788,38,3,"Net, The (1995)"
663,919,3,"City of Lost Children, The (1995)"
863,1607,2,Hurricane Streets (1998)
472,375,5,Showgirls (1995)
682,471,3,Courage Under Fire (1996)
806,195,3,"Terminator, The (1984)"
323,268,4,Chasing Amy (1997)
630,496,3,It's a Wonderful Life (1946)
472,760,5,Screamers (1995)
650,423,3,E.T. the Extra-Terrestrial (1982)
903,182,5,GoodFellas (1990)
487,628,4,Sleepers (1996)
808,302,5,L.A. Confidential (1997)
582,235,3,Mars Attacks! (1996)
280,670,2,Body Snatchers (1993)
551,357,5,One Flew Over the Cuckoo's Nest (1975)
201,48,3,Hoop Dreams (1994)
815,418,4,Cinderella (1950)
392,340,5,Boogie Nights (1997)
914,724,3,Circle of Friends (1995)
466,82,3,Jurassic Park (1993)
168,118,4,Twister (1996)
833,183,5,Alien (1979)
723,289,2,Evita (1996)
548,310,3,"Rainmaker, The (1997)"
303,1046,3,Malice (1993)
823,55,4,"Professional, The (1994)"
887,1540,5,"Amazing Panda Adventure, The (1995)"
788,222,3,Star Trek: First Contact (1996)
608,131,4,Breakfast at Tiffany's (1961)
334,150,4,Swingers (1996)
453,508,4,"People vs. Larry Flynt, The (1996)"
334,846,3,To Gillian on Her 37th Birthday (1996)
741,566,4,Clear and Present Danger (1994)
608,483,4,Casablanca (1942)
630,640,1,"Cook the Thief His Wife & Her Lover, The (1989)"
393,879,3,"Peacemaker, The (1997)"
452,70,5,Four Weddings and a Funeral (1994)
72,526,4,Ben-Hur (1959)
894,249,3,Austin Powers: International Man of Mystery (1997)
684,100,4,Fargo (1996)
844,625,3,"Sword in the Stone, The (1963)"
738,238,4,Raising Arizona (1987)
842,269,5,"Full Monty, The (1997)"
345,5,3,Copycat (1995)
648,89,4,Blade Runner (1982)
881,291,3,Absolute Power (1997)
862,111,5,"Truth About Cats & Dogs, The (1996)"
883,16,4,French Twist (Gazon maudit) (1995)
177,183,4,Alien (1979)
825,926,4,Down Periscope (1996)
503,234,5,Jaws (1975)
